,drug,cell_line,IC50,prediction
9951,Dactinomycin,NCIH1869,-1.857143408,-3.34592
9952,Dactolisib,NCIH1869,-0.432940247,-0.925345
9953,Daporinad,NCIH1869,-2.33203902,-3.687989
9954,Dasatinib,NCIH1869,2.5208207,0.769467
9955,Dihydrorotenone,NCIH1869,3.357089828,0.987508
9956,Dinaciclib,NCIH1869,-1.985206757,-2.24042
9957,Docetaxel,NCIH1869,-0.838616498,-2.019189
9958,EPZ004777,NCIH1869,6.088774059,5.702165
9959,EPZ5676,NCIH1869,6.734893845,6.090127
9960,Elephantin,NCIH1869,3.59806436,4.815662
9961,Entinostat,NCIH1869,3.050995079,2.962288
9962,Entospletinib,NCIH1869,3.944477527,4.130599
9963,Epirubicin,NCIH1869,0.691038243,0.404676
9964,Erlotinib,NCIH1869,0.500964366,2.186481
9965,Fludarabine,NCIH1869,6.513919326,5.556785
9966,Foretinib,NCIH1869,1.917613116,1.204185
9967,Fulvestrant,NCIH1869,4.808145522,4.32574
9968,GDC0810,NCIH1869,5.911358396,5.60809
9969,GNE-317,NCIH1869,1.147389378,0.716806
9970,GSK-LSD1,NCIH1869,3.522163585,2.629627
9971,GSK1904529A,NCIH1869,5.726044266,4.754266
9972,GSK2110183B,NCIH1869,3.911606119,3.716339
9973,GSK2578215A,NCIH1869,5.218112647,5.471216
9974,GSK2606414,NCIH1869,6.387212292,4.58394
9975,GSK2801,NCIH1869,5.190939261,5.281641
9976,GSK343,NCIH1869,4.714730445,4.291431
9977,GSK591,NCIH1869,5.266655892,4.91184
9978,Gallibiscoquinazole,NCIH1869,3.183553614,3.15554
9979,Gefitinib,NCIH1869,1.039617364,3.033945
9980,Gemcitabine,NCIH1869,3.803973557,2.070741
9981,I-BET-762,NCIH1869,5.110628376,3.904038
9982,I-BRD9,NCIH1869,5.748086766,5.007546
9983,ICL-SIRT078,NCIH1869,5.133109951,4.941433
9984,IWP-2,NCIH1869,4.000293859,3.253125
9985,Ibrutinib,NCIH1869,5.236267256,4.094907
9986,Ipatasertib,NCIH1869,4.916525809,3.664063
9987,Irinotecan,NCIH1869,4.355477367,4.039094
9988,KRAS (G12C) Inhibitor-12,NCIH1869,4.496742751,5.382587
9989,L-Oxonoreleagnine,NCIH1869,4.880388563,3.922959
9990,LCL161,NCIH1869,5.027064443,4.995507
9991,LGK974,NCIH1869,4.686744368,4.59774
9992,LJI308,NCIH1869,5.553498336,5.664469
9993,LMP744,NCIH1869,5.231081938,2.101953
9994,LY2109761,NCIH1869,6.392441447,5.689244
9995,Lapatinib,NCIH1869,1.730259288,2.673861
9996,Leflunomide,NCIH1869,5.95144881,5.364002
9997,Linsitinib,NCIH1869,5.197146891,4.164737
9998,Luminespib,NCIH1869,0.011727821,-1.105987
9999,MG-132,NCIH1869,-1.832046848,-0.829014
10000,MIM1,NCIH1869,4.638994973,4.311222
10001,MIRA-1,NCIH1869,5.234337298,6.126687
10002,MK-1775,NCIH1869,1.610740878,1.084072
10003,MK-2206,NCIH1869,4.559240563,3.051572
10004,MK-8776,NCIH1869,5.077355826,3.853251
10005,ML323,NCIH1869,5.902791932,5.088792
10006,MN-64,NCIH1869,6.231409812,5.142035
10007,Mirin,NCIH1869,6.610681668,5.742392
10008,Mitoxantrone,NCIH1869,4.930154829,2.577022
10009,Mycophenolic acid,NCIH1869,4.631924921,2.553034
10010,NVP-ADW742,NCIH1869,4.540680762,3.162935
10011,Navitoclax,NCIH1869,1.04513692,2.780624
10012,Nelarabine,NCIH1869,6.797527899,6.603534
10013,Nilotinib,NCIH1869,5.258707494,4.609593
10014,Niraparib,NCIH1869,6.371840282,5.190824
10015,Nutlin-3a (-),NCIH1869,6.160724119,5.903127
10016,OF-1,NCIH1869,5.506432234,4.372266
10017,OSI-027,NCIH1869,2.649143846,2.862466
10018,OTX015,NCIH1869,3.804864681,2.622303
10019,Obatoclax Mesylate,NCIH1869,3.656434604,0.78594
10020,Olaparib,NCIH1869,4.996001646,4.976225
10021,Osimertinib,NCIH1869,0.084808315,0.939469
10022,Oxaliplatin,NCIH1869,6.417069851,5.603652
10023,P22077,NCIH1869,4.59664064,5.321768
10024,PCI-34051,NCIH1869,6.00489784,5.181485
10025,PD0325901,NCIH1869,0.502109989,1.057417
10026,PD173074,NCIH1869,4.428086017,4.5755
10027,PFI3,NCIH1869,6.296341233,5.914728
10028,PLX-4720,NCIH1869,3.914923864,5.006552
10029,POMHEX,NCIH1869,0.808892075,2.349313
10030,PRIMA-1MET,NCIH1869,4.598291297,5.590025
10031,PRT062607,NCIH1869,3.551985107,3.327502
10032,Paclitaxel,NCIH1869,-0.976161203,-1.507773
10033,Palbociclib,NCIH1869,3.204446953,4.281557
10034,Pevonedistat,NCIH1869,3.435202389,2.716065
10035,Picolinici-acid,NCIH1869,6.014888025,5.817813
10036,Pictilisib,NCIH1869,2.498729436,0.835675
10037,Podophyllotoxin bromide,NCIH1869,1.786242475,1.209471
10038,Pyridostatin,NCIH1869,5.185159095,4.339305
10039,RVX-208,NCIH1869,6.220072158,5.448037
10040,Rapamycin,NCIH1869,0.570455808,-0.614331
10041,Ribociclib,NCIH1869,3.87677397,4.34341
10042,Romidepsin,NCIH1869,-5.492727967,-4.840071
10043,Ruxolitinib,NCIH1869,5.547459604,5.257532
10044,SCH772984,NCIH1869,3.399345549,1.561325
10045,SGC-CBP30,NCIH1869,5.156781271,4.561385
10046,SN-38,NCIH1869,4.436157569,0.607861
10047,Sabutoclax,NCIH1869,-0.242445919,0.436033
10048,Sapitinib,NCIH1869,2.150922277,2.55689
10049,Savolitinib,NCIH1869,3.2253927,2.680546
10050,Schweinfurthin A,NCIH1869,3.731854785,3.059462
10051,Selumetinib,NCIH1869,4.415715949,3.799269
10052,Sepantronium bromide,NCIH1869,-5.609808287,-4.48398
10053,Sinularin,NCIH1869,3.781580366,4.179845
10054,Sorafenib,NCIH1869,4.020425109,3.035738
10055,Staurosporine,NCIH1869,-2.19786213,-2.099689
10056,Talazoparib,NCIH1869,4.606616958,4.636247
10057,Tamoxifen,NCIH1869,4.299625597,4.266434
10058,Taselisib,NCIH1869,2.746924251,1.46787
10059,Telomerase Inhibitor IX,NCIH1869,0.034141975,1.448928
10060,Temozolomide,NCIH1869,7.115886471,7.103464
10061,Teniposide,NCIH1869,2.934928712,2.252758
10062,Topotecan,NCIH1869,4.438048097,1.457485
10063,Trametinib,NCIH1869,-0.124376875,0.025336
10064,UMI-77,NCIH1869,1.365674432,3.059929
10065,UNC0379,NCIH1869,5.593246322,4.252561
10066,Ulixertinib,NCIH1869,2.84781837,2.985044
10067,Uprosertib,NCIH1869,3.813667917,3.048119
10068,VE-822,NCIH1869,4.98711971,3.861181
10069,VE821,NCIH1869,6.404131341,4.604948
10070,VX-11e,NCIH1869,4.242388429,2.946658
10071,Venetoclax,NCIH1869,3.260636482,3.369959
10072,Vinblastine,NCIH1869,0.15989891,-1.623171
10073,Vincristine,NCIH1869,2.850193543,0.394118
10074,Vinorelbine,NCIH1869,0.896784693,-1.461075
10075,Vorinostat,NCIH1869,2.022665754,2.243716
10076,WEHI-539,NCIH1869,4.232094334,4.266714
10077,WIKI4,NCIH1869,4.126344579,3.788803
10078,WZ4003,NCIH1869,3.362663356,4.832941
10079,Wee1 Inhibitor,NCIH1869,2.604834853,3.043409
10080,Wnt-C59,NCIH1869,5.524567817,4.791936
10081,XAV939,NCIH1869,4.94864563,4.710855
10082,YK-4-279,NCIH1869,4.58824294,3.72003
10083,Zoledronate,NCIH1869,4.826600737,4.452147
10084,5-Fluorouracil,647V,5.704743208,4.950426
10085,5-azacytidine,647V,3.405207011,3.435415
10086,A-366,647V,5.00990032,5.146197
10087,ABT737,647V,3.443262773,2.791493
10088,AGI-5198,647V,5.010793079,5.033901
10089,AGI-6780,647V,5.696102081,4.597461
10090,AGK2,647V,3.352023533,3.334278
10091,AMG-319,647V,5.22553681,5.127346
10092,AT13148,647V,2.971705663,3.54304
10093,AZ6102,647V,1.909071553,2.948995
10094,AZ960,647V,3.499597302,2.358925
10095,AZD1208,647V,4.810491986,5.453643
10096,AZD1332,647V,4.690271693,3.868882
10097,AZD2014,647V,2.26259491,2.438967
10098,AZD3759,647V,2.160446051,2.795325
10099,AZD4547,647V,2.438199946,3.402774
10100,AZD5153,647V,2.522325293,2.357511
10101,AZD5363,647V,3.430208271,3.107805
10102,AZD5438,647V,2.822122029,2.923365
10103,AZD5582,647V,-3.12195662,1.499841
10104,AZD5991,647V,5.384012363,5.054051
10105,AZD6738,647V,2.083513601,2.719811
10106,AZD7762,647V,-0.100066123,0.164524
10107,AZD8055,647V,0.426628343,-0.2143
10108,AZD8186,647V,2.663877709,3.320694
10109,Acetalax,647V,4.084316632,5.265557
10110,Afatinib,647V,1.500278576,2.155371
10111,Afuresertib,647V,3.926140361,2.737864
10112,Alisertib,647V,3.198671414,2.345781
10113,Alpelisib,647V,5.226755125,4.179293
10114,Avagacestat,647V,4.900768121,5.064331
10115,Axitinib,647V,2.809441633,3.473928
10116,BI-2536,647V,-1.821123918,-1.093339
10117,BIBR-1532,647V,4.441636796,5.234607
10118,BMS-345541,647V,3.367270063,3.750929
10119,BMS-536924,647V,2.879559427,2.67104
10120,BMS-754807,647V,3.585561542,3.062492
10121,Bleomycin,647V,3.452694668,2.796516
10122,Bleomycin (50 uM),647V,2.762865997,2.723024
10123,Bortezomib,647V,-5.477789485,-5.331746
10124,Bosutinib,647V,3.524225253,3.15715
10125,Bromosporine,647V,2.58265738,2.634447
10126,Buparlisib,647V,1.119601145,1.220356
10127,CCT007093,647V,4.140671541,5.269085
10128,CPI-637,647V,4.387935757,4.676372
10129,CZC24832,647V,5.059212574,5.434882
10130,Camptothecin,647V,-4.578002815,-3.78329
10131,Carmustine,647V,5.747662936,6.456309
10132,Cediranib,647V,1.901073962,2.482182
10133,Cisplatin,647V,1.1938619,3.202089
10134,Crizotinib,647V,3.59270495,3.103945
10135,Cyclophosphamide,647V,5.386630833,5.480983
10136,Cytarabine,647V,1.00576724,2.842798
10137,Dabrafenib,647V,5.392532255,5.153384
10138,Dacarbazine,647V,5.115729653,5.96536
10139,Dactinomycin,647V,-3.976652773,-4.200435
10140,Dactolisib,647V,-1.13433791,-1.403814
10141,Dasatinib,647V,0.989241208,0.81395
10142,Dihydrorotenone,647V,0.372851542,0.976153
10143,Dinaciclib,647V,-2.357262396,-2.830741
10144,Docetaxel,647V,-4.232215288,-4.090971
10145,Doramapimod,647V,4.662723419,5.757655
10146,EHT-1864,647V,3.675987441,3.672221
10147,EPZ004777,647V,5.088591624,5.46268
10148,EPZ5676,647V,4.710546903,5.691581
10149,Elephantin,647V,2.71861382,4.606622
10150,Entinostat,647V,2.909232194,2.592662
10151,Entospletinib,647V,3.989863933,3.926689
10152,Epirubicin,647V,-1.847759871,-0.351624
10153,Erlotinib,647V,2.44321663,3.395649
10154,Fludarabine,647V,6.025413982,5.532241
10155,Foretinib,647V,1.544388614,1.214634
10156,Fulvestrant,647V,4.057308317,3.816685
10157,GDC0810,647V,5.327544118,5.202749
10158,GNE-317,647V,0.526001768,0.79963
10159,GSK-LSD1,647V,2.756206556,2.694035
10160,GSK1904529A,647V,4.345796953,4.389951
10161,GSK2110183B,647V,4.503178667,3.657136
10162,GSK2578215A,647V,4.869287126,5.236037
10163,GSK2606414,647V,3.597981457,3.980532
10164,GSK2801,647V,4.990093772,5.220261
10165,GSK2830371,647V,5.418181357,5.716981
10166,GSK343,647V,3.129494541,4.043459
10167,GSK591,647V,4.878599395,4.702011
10168,GW441756,647V,2.334289337,3.629268
10169,Gallibiscoquinazole,647V,1.531366118,2.847425
10170,Gefitinib,647V,3.360304595,3.46467
10171,Gemcitabine,647V,-3.54705613,-0.792764
10172,I-BET-762,647V,3.935046078,3.704027
10173,I-BRD9,647V,4.719776186,4.589363
10174,ICL-SIRT078,647V,2.55635487,4.56753
10175,IWP-2,647V,2.891735787,3.032679
10176,Ibrutinib,647V,5.233840901,4.985456
10177,Ipatasertib,647V,4.666542677,3.661126
10178,Irinotecan,647V,-0.019908256,2.824812
10179,JNK Inhibitor VIII,647V,5.365156679,5.434546
10180,JQ1,647V,2.260645136,2.693723
10181,KRAS (G12C) Inhibitor-12,647V,5.51849833,4.783953
10182,KU-55933,647V,4.113824268,5.381703
10183,L-Oxonoreleagnine,647V,3.79168465,3.531306
10184,LCL161,647V,5.306281619,4.810356
10185,LGK974,647V,4.374358955,4.292974
10186,LJI308,647V,5.318660178,5.432616
10187,LMP744,647V,-2.735258079,-0.702829
10188,LY2109761,647V,5.742177066,5.50904
10189,Lapatinib,647V,4.509513553,4.082412
10190,Leflunomide,647V,5.569575661,4.982395
10191,Lenalidomide,647V,5.349917726,5.59917
10192,Lestaurtinib,647V,-0.166696801,0.603198
10193,Linsitinib,647V,4.173132046,4.255761
10194,Luminespib,647V,-1.540990563,-2.416904
10195,MG-132,647V,-1.78702279,-1.291042
10196,MIM1,647V,4.370073829,4.238277
10197,MIRA-1,647V,5.710062592,5.885859
10198,MK-1775,647V,0.387828666,0.631056
10199,MK-2206,647V,3.606588412,3.131711
10200,MK-8776,647V,4.316355926,3.61787
10201,ML323,647V,4.199263475,4.760325
10202,MN-64,647V,5.53892605,4.892764
10203,Methotrexate,647V,1.314782109,-0.387782
10204,Mirin,647V,4.115363557,5.547826
10205,Mitoxantrone,647V,0.894450577,1.690807
10206,Motesanib,647V,5.418181357,5.925411
10207,Mycophenolic acid,647V,0.693734297,2.177898
10208,N-acetyl cysteine,647V,9.71578076,10.387791
10209,NU7441,647V,3.004132623,3.6004
10210,NVP-ADW742,647V,2.855479208,3.34349
10211,Navitoclax,647V,2.31824363,2.70315
10212,Nelarabine,647V,5.783849079,6.862299
10213,Nilotinib,647V,4.361503725,3.860883
10214,Niraparib,647V,2.241139649,4.445505
10215,Nutlin-3a (-),647V,5.218272461,5.748569
10216,OF-1,647V,4.56932217,4.148144
10217,OSI-027,647V,3.810557823,2.770423
10218,OTX015,647V,3.486345398,2.881064
10219,Obatoclax Mesylate,647V,-0.779181695,0.321809
10220,Olaparib,647V,2.347985407,4.623723
10221,Osimertinib,647V,2.066567735,2.121701
10222,Oxaliplatin,647V,4.891683958,5.368597
10223,P22077,647V,3.965599886,5.097926
10224,PCI-34051,647V,4.550600966,4.949167
10225,PD0325901,647V,2.279230458,2.250275
10226,PD173074,647V,4.046603518,4.305333
10227,PFI-1,647V,5.303136259,4.456791
10228,PFI3,647V,5.090776034,5.769731
10229,PLX-4720,647V,5.348029385,4.789824
10230,POMHEX,647V,-0.126846151,2.187538
10231,PRIMA-1MET,647V,5.577286451,5.263352
10232,PRT062607,647V,4.801518699,3.373746
10233,Paclitaxel,647V,-1.03926925,-3.408477
10234,Palbociclib,647V,5.057744838,4.28034
10235,Pevonedistat,647V,-1.666421623,0.907872
10236,Picolinici-acid,647V,5.48706269,5.441733
10237,Pictilisib,647V,1.037974206,1.163525
10238,Podophyllotoxin bromide,647V,0.235248408,-0.60174
10239,Pyridostatin,647V,2.703913787,3.75268
10240,RO-3306,647V,4.632151467,4.126015
10241,RVX-208,647V,5.649461507,5.208989
10242,Rapamycin,647V,-1.202685541,-2.105696
10243,Refametinib,647V,3.26281593,3.208321
10244,Remodelin,647V,4.886557804,4.856574
10245,Ribociclib,647V,4.010968533,4.389642
10246,Romidepsin,647V,-5.124041934,-5.915144
10247,Rucaparib,647V,4.227861069,4.210096
10248,Ruxolitinib,647V,5.124531232,4.993426
10249,SB216763,647V,4.985860314,5.451043
10250,SB590885,647V,3.593224372,4.911369
10251,SCH772984,647V,3.205439724,2.801898
10252,SGC-CBP30,647V,4.878561022,4.565421
10253,SGC0946,647V,1.124774131,2.161333
10254,SN-38,647V,-6.631519009,-3.829828
10255,Sabutoclax,647V,-0.765016355,-0.335539
10256,Sapitinib,647V,3.853651272,3.996408
10257,Savolitinib,647V,1.177716122,2.751237
10258,Schweinfurthin A,647V,3.28292053,2.043306
10259,Selumetinib,647V,3.892431814,4.560925
10260,Sepantronium bromide,647V,-5.770751446,-5.558126
10261,Serdemetan,647V,4.155111085,4.095752
10262,Sinularin,647V,3.433508408,4.002062
10263,Sorafenib,647V,2.895656249,2.902224
10264,Staurosporine,647V,-2.470567651,-2.972556
10265,Talazoparib,647V,-1.247449452,3.442251
10266,Tamoxifen,647V,3.830708144,4.104473
10267,Tanespimycin,647V,0.106439657,-0.200703
10268,Taselisib,647V,2.343524806,1.999154
10269,Telomerase Inhibitor IX,647V,-0.109580983,0.670424
10270,Temozolomide,647V,4.41839496,7.153209
10271,Temsirolimus,647V,0.654952859,1.837182
10272,Teniposide,647V,-0.260882043,0.806273
10273,Topotecan,647V,-2.785431263,-0.398997
10274,Trametinib,647V,1.164390823,1.191036
10275,UMI-77,647V,1.698744902,3.212807
10276,UNC0379,647V,4.374953181,4.112076
10277,UNC0638,647V,4.447791373,4.860179
10278,Ulixertinib,647V,3.117780532,3.246889
10279,Uprosertib,647V,4.049583567,3.008053
10280,VE-822,647V,4.926216018,3.889707
10281,VE821,647V,5.011198745,4.618248
10282,VX-11e,647V,3.853453486,3.044121
10283,Veliparib,647V,4.8642657,5.408974
10284,Venetoclax,647V,1.643681242,3.194865
10285,Vinblastine,647V,-1.945653822,-3.941303
10286,Vincristine,647V,-0.720005803,-2.38011
10287,Vinorelbine,647V,-1.851746338,-3.191266
10288,Vismodegib,647V,4.000000322,5.22942
10289,Vorinostat,647V,1.866717828,1.946723
10290,WEHI-539,647V,3.510768621,3.85008
10291,WIKI4,647V,3.820442127,3.833566
10292,WZ4003,647V,4.65887212,4.637929
10293,Wee1 Inhibitor,647V,1.361943637,2.523074
10294,Wnt-C59,647V,5.377765242,4.689335
10295,XAV939,647V,4.471934742,4.433559
10296,YK-4-279,647V,3.004067215,3.089792
10297,ZM447439,647V,1.838385322,3.315125
10298,Zoledronate,647V,3.95601271,4.092647
10299,alpha-lipoic acid,647V,7.571209871,8.065001
10300,glutathione,647V,8.567608838,9.59572
10301,5-Fluorouracil,HUCCT1,3.144532312,4.492435
10302,5-azacytidine,HUCCT1,4.26362063,3.337712
10303,A-366,HUCCT1,5.089748196,5.067981
10304,ABT737,HUCCT1,3.534977408,2.679016
10305,AGI-5198,HUCCT1,5.355911097,5.026427
10306,AGI-6780,HUCCT1,5.078409842,4.703894
10307,AGK2,HUCCT1,3.481553483,3.455417
10308,AMG-319,HUCCT1,3.753980943,5.552347
10309,AT13148,HUCCT1,5.045603396,4.089586
10310,AZ6102,HUCCT1,2.328993011,2.562222
10311,AZ960,HUCCT1,3.981562142,2.425599
10312,AZD1208,HUCCT1,6.371752608,5.653578
10313,AZD1332,HUCCT1,5.565703058,4.355541
10314,AZD2014,HUCCT1,1.874777427,2.323518
10315,AZD3759,HUCCT1,2.57164877,2.718157
10316,AZD4547,HUCCT1,3.728097551,3.473504
10317,AZD5153,HUCCT1,3.630925388,1.550361
10318,AZD5363,HUCCT1,4.086752582,3.439343
10319,AZD5438,HUCCT1,2.186406523,2.121582
10320,AZD5582,HUCCT1,1.426749616,3.211432
10321,AZD5991,HUCCT1,5.328276327,5.709984
10322,AZD6738,HUCCT1,1.456865762,2.039705
10323,AZD7762,HUCCT1,-0.790038193,0.273353
10324,AZD8055,HUCCT1,-1.038896575,-0.061398
10325,AZD8186,HUCCT1,2.365779255,3.788588
10326,Acetalax,HUCCT1,6.024842782,5.273999
10327,Afatinib,HUCCT1,0.86799586,1.996861
10328,Afuresertib,HUCCT1,3.604608602,3.161927
10329,Alisertib,HUCCT1,2.069770969,2.188293
10330,Alpelisib,HUCCT1,4.244552675,4.070848
10331,Avagacestat,HUCCT1,5.394461051,5.126302
10332,Axitinib,HUCCT1,4.262560124,3.699197
10333,BI-2536,HUCCT1,1.576351293,-1.608898
10334,BIBR-1532,HUCCT1,6.228820432,5.209583
10335,BMS-345541,HUCCT1,4.151951995,3.308879
10336,BMS-536924,HUCCT1,2.242160491,2.478246
10337,BMS-754807,HUCCT1,2.892867457,2.784319
10338,Bleomycin,HUCCT1,4.746889393,3.208755
10339,Bleomycin (50 uM),HUCCT1,4.553660338,2.899323
10340,Bortezomib,HUCCT1,-4.819836052,-5.100269
10341,Bosutinib,HUCCT1,4.221270746,2.89902
10342,Bromosporine,HUCCT1,4.762314696,2.435388
10343,Buparlisib,HUCCT1,0.768001087,1.103979
10344,CCT007093,HUCCT1,5.709390185,5.243354
10345,CPI-637,HUCCT1,5.39965913,4.20984
10346,CZC24832,HUCCT1,5.901857751,5.485259
10347,Camptothecin,HUCCT1,-1.143009018,-2.607669
10348,Carmustine,HUCCT1,6.53782563,6.31925
10349,Cediranib,HUCCT1,1.98953092,2.694536
10350,Cisplatin,HUCCT1,4.677783446,3.412462
10351,Crizotinib,HUCCT1,2.606715043,3.077456
10352,Cyclophosphamide,HUCCT1,5.316572338,5.457544
10353,Cytarabine,HUCCT1,3.149724699,2.633181
10354,Dabrafenib,HUCCT1,4.099210946,5.43214
10355,Dacarbazine,HUCCT1,6.04559589,5.933638
10356,Dactinomycin,HUCCT1,-2.747542038,-4.419945
10357,Dactolisib,HUCCT1,-2.852727858,-1.374763
10358,Daporinad,HUCCT1,-1.237970717,-3.92668
10359,Dasatinib,HUCCT1,-0.2085926,0.606493
10360,Dihydrorotenone,HUCCT1,1.888534211,1.347394
10361,Dinaciclib,HUCCT1,-1.857921715,-2.269674
10362,Docetaxel,HUCCT1,-1.503763496,-4.016948
10363,Doramapimod,HUCCT1,6.222565763,5.418451
10364,EHT-1864,HUCCT1,3.687958939,3.811085
10365,EPZ004777,HUCCT1,5.826089629,5.555355
10366,EPZ5676,HUCCT1,6.304068667,6.068036
10367,Elephantin,HUCCT1,4.238742872,4.170815
10368,Entinostat,HUCCT1,2.833514303,2.281543
10369,Entospletinib,HUCCT1,4.328761153,3.878172
10370,Epirubicin,HUCCT1,-0.750928332,-0.419079
10371,Erlotinib,HUCCT1,1.661380288,3.566016
10372,Fludarabine,HUCCT1,6.087136487,5.386393
10373,Foretinib,HUCCT1,1.176297122,1.285048
10374,Fulvestrant,HUCCT1,4.713913104,3.902539
10375,GDC0810,HUCCT1,5.762517026,5.32871
10376,GNE-317,HUCCT1,-0.261142134,0.801927
10377,GSK-LSD1,HUCCT1,3.906516792,2.678423
10378,GSK1904529A,HUCCT1,5.144428367,4.7657
10379,GSK2110183B,HUCCT1,3.840911971,4.107166
10380,GSK2578215A,HUCCT1,4.126562779,5.385046
10381,GSK2606414,HUCCT1,3.956485496,4.265827
10382,GSK2801,HUCCT1,6.371752608,5.099572
10383,GSK2830371,HUCCT1,6.371752608,5.699449
10384,GSK343,HUCCT1,4.477676371,4.160102
10385,GSK591,HUCCT1,4.652646921,4.504505
10386,GW441756,HUCCT1,4.01911331,3.580678
10387,Gallibiscoquinazole,HUCCT1,4.069167515,2.927142
10388,Gefitinib,HUCCT1,2.01386994,3.783034
10389,Gemcitabine,HUCCT1,-0.192906512,-2.474436
10390,I-BET-762,HUCCT1,6.371752608,3.46642
10391,I-BRD9,HUCCT1,5.306900507,4.795153
10392,ICL-SIRT078,HUCCT1,3.627017858,4.456695
10393,IWP-2,HUCCT1,3.976370202,3.021817
10394,Ibrutinib,HUCCT1,3.684795915,4.769869
10395,Ipatasertib,HUCCT1,3.612135228,4.004559
10396,Irinotecan,HUCCT1,2.851533346,3.412201
10397,JNK Inhibitor VIII,HUCCT1,5.623215019,5.389964
10398,JQ1,HUCCT1,6.112780315,1.973142
10399,KRAS (G12C) Inhibitor-12,HUCCT1,3.075175988,4.542186
10400,KU-55933,HUCCT1,5.741792012,5.118674
10401,L-Oxonoreleagnine,HUCCT1,5.167779804,3.981795
10402,LCL161,HUCCT1,4.748016191,4.799627
10403,LGK974,HUCCT1,3.839139437,4.578597
10404,LJI308,HUCCT1,6.006092715,5.243613
10405,LMP744,HUCCT1,-0.182354468,-0.665752
10406,LY2109761,HUCCT1,4.870924128,5.426548
10407,Lapatinib,HUCCT1,3.025701322,4.558676
10408,Leflunomide,HUCCT1,5.23862566,5.037635
10409,Lenalidomide,HUCCT1,6.315710648,5.490834
10410,Lestaurtinib,HUCCT1,0.271700847,0.117061
10411,Linsitinib,HUCCT1,6.010597557,4.41571
10412,Luminespib,HUCCT1,-1.68228318,-2.204274
10413,MG-132,HUCCT1,-2.108656909,-0.922882
10414,MIM1,HUCCT1,6.371752608,3.982966
10415,MIRA-1,HUCCT1,5.886864128,5.666855
10416,MK-1775,HUCCT1,-0.652384385,0.130441
10417,MK-2206,HUCCT1,3.052542079,3.573683
10418,MK-8776,HUCCT1,2.970242901,3.345654
10419,ML323,HUCCT1,5.493861829,4.939786
10420,MN-64,HUCCT1,4.242464188,4.867262
10421,Methotrexate,HUCCT1,-1.606684947,0.019953
10422,Mirin,HUCCT1,4.890924352,5.274758
10423,Mitoxantrone,HUCCT1,3.333494106,1.398824
10424,Motesanib,HUCCT1,6.371752608,5.924797
10425,Mycophenolic acid,HUCCT1,3.15709169,1.860478
10426,N-acetyl cysteine,HUCCT1,11.09953533,10.266329
10427,NU7441,HUCCT1,3.961801561,3.737235
10428,NVP-ADW742,HUCCT1,3.026855818,3.70415
10429,Navitoclax,HUCCT1,2.142826859,2.559008
10430,Nelarabine,HUCCT1,6.989339029,6.487479
10431,Nilotinib,HUCCT1,2.460393443,4.642175
10432,Niraparib,HUCCT1,6.235484386,4.687211
10433,Nutlin-3a (-),HUCCT1,5.694842875,5.795184
10434,OF-1,HUCCT1,4.216213674,4.068219
10435,OSI-027,HUCCT1,1.031597696,2.375462
10436,OTX015,HUCCT1,4.615293138,2.260826
10437,Obatoclax Mesylate,HUCCT1,0.86385911,0.351815
10438,Olaparib,HUCCT1,4.742652959,4.829229
10439,Osimertinib,HUCCT1,1.332694592,1.79624
10440,Oxaliplatin,HUCCT1,5.39024309,4.901945
10441,P22077,HUCCT1,5.291338249,5.07585
10442,PCI-34051,HUCCT1,4.693171565,4.869525
10443,PD0325901,HUCCT1,-0.730832321,2.414087
10444,PD173074,HUCCT1,3.39144378,4.42991
10445,PFI-1,HUCCT1,4.373478652,3.980416
10446,PFI3,HUCCT1,6.370085007,5.432662
10447,PLX-4720,HUCCT1,3.153020728,4.948132
10448,POMHEX,HUCCT1,2.304818529,2.072395
10449,PRIMA-1MET,HUCCT1,7.194550645,4.990385
10450,PRT062607,HUCCT1,4.291741136,3.221564
10451,Paclitaxel,HUCCT1,-4.006512948,-3.547713
10452,Palbociclib,HUCCT1,3.777731652,4.024823
10453,Pevonedistat,HUCCT1,1.656185744,1.224375
10454,Picolinici-acid,HUCCT1,6.371752608,5.505902
10455,Pictilisib,HUCCT1,1.063536393,0.995781
10456,Podophyllotoxin bromide,HUCCT1,1.290272385,-0.432528
10457,Pyridostatin,HUCCT1,4.895719487,4.115078
10458,RO-3306,HUCCT1,3.391401417,4.141143
10459,RVX-208,HUCCT1,6.371752608,4.965998
10460,Rapamycin,HUCCT1,-0.945465503,-0.639505
10461,Refametinib,HUCCT1,-0.741743551,3.378588
10462,Ribociclib,HUCCT1,4.372231672,4.078268
10463,Romidepsin,HUCCT1,-5.037462458,-6.025561
